sequence,side,strong_minus_weak_markout,quote_survival_difference,dynamic_vs_static_improvement,count
stratified_null_108,buy,2.104354116945194,-0.006369034230092607,4.24725728030282,2358
stratified_null_108,sell,0.3755941659063924,0.01418943508202225,0.16634267388766977,2510
stratified_null_108,combined,1.0903977738215602,0.004134660938366785,2.020999461820945,4868
stratified_null_109,buy,1.8303418142738839,-0.02687196299982436,3.404750508109042,2358
stratified_null_109,sell,-0.7550275858176162,-0.0147598118806338,-0.4784999341398807,2510
stratified_null_109,combined,0.44328609964122917,-0.020060657350755795,1.3487663713377567,4868
stratified_null_110,buy,0.6832984246264714,-0.003053562129667009,2.3739695675453447,2358
stratified_null_110,sell,-0.04036531197916121,0.008825093779743609,-0.6157037251987056,2510
stratified_null_110,combined,0.31282078883120656,0.00350743639683998,0.8355896759169326,4868
stratified_null_111,buy,0.2834022918319805,-0.0072086867834065815,1.488937823157309,2358
stratified_null_111,sell,-0.08427163690569654,0.01597754884944852,0.16829042696682323,2510
stratified_null_111,combined,-0.006317270421160981,0.004134660938366785,0.7080553444141158,4868
stratified_null_112,buy,0.37271216548679803,-0.0008072989686910281,0.28582470577741154,2358
stratified_null_112,sell,1.1525072817270121,0.03252547449750848,1.628710121614481,2510
stratified_null_112,combined,0.709830451042232,0.016223209332647648,0.9131599629936479,4868
stratified_null_113,buy,0.6893501671150076,-0.03470153047861735,2.6868801893055934,2358
stratified_null_113,sell,-0.06248137583733637,0.017727170931078895,0.14614069925265832,2510
stratified_null_113,combined,0.14082549450349233,-0.009219269439304179,1.2163516260939782,4868
stratified_null_114,buy,-0.18893346079478218,0.0047760053491260335,2.1849929716976315,2358
stratified_null_114,sell,0.15647214147885102,0.03404764570852703,-0.3878017525538502,2510
stratified_null_114,combined,-0.11665427326613367,0.020026643883042317,0.7532305124956767,4868
stratified_null_115,buy,-1.5581316990104936,-0.013861200040673094,0.37987025238622185,2358
stratified_null_115,sell,-1.2286577181471452,-0.03203208107048883,-1.2739592955907517,2510
stratified_null_115,combined,-1.4765268080090863,-0.020673304691833927,-0.5607203098750426,4868
stratified_null_116,buy,0.9742795218362273,0.002780867630700734,2.42788905286618,2358
stratified_null_116,sell,1.11169522077448,0.033018867924528295,-0.09846357314567356,2510
stratified_null_116,combined,0.9741517558387305,0.01942371467559656,1.0548539982393677,4868
stratified_null_117,buy,2.4836979361973177,0.01889911536055755,3.868266580837026,2358
stratified_null_117,sell,1.1887047730209437,0.03240999944012096,1.2560078736693314,2510
stratified_null_117,combined,1.8290808626659567,0.02832876446078525,2.5347303049610623,4868
stratified_null_118,buy,-0.03438176195820597,-0.03302222537198923,-0.5548796583958587,2358
stratified_null_118,sell,-1.167424602824695,-0.011603493645372609,-0.6210139798051683,2510
stratified_null_118,combined,-0.6833670942952176,-0.02130781783358504,-0.6539799016491904,4868
stratified_null_119,buy,0.857140884578749,0.00641217234292335,1.4469468050776984,2358
stratified_null_119,sell,-0.9479292237004343,-0.0002659425564078832,-1.6010935507765067,2510
stratified_null_119,combined,-0.12211448515232656,0.003488000129575064,-0.17293594071360477,4868
stratified_null_120,buy,0.17502154550102267,-0.005845214288575484,2.4938465555356526,2358
stratified_null_120,sell,-0.39952297318750596,0.0044125468898718045,-0.18773307257120747,2510
stratified_null_120,combined,-0.22037252256426307,-0.0009463032624584256,1.012485726763999,4868
stratified_null_121,buy,0.6413001434622682,-0.04133247467946838,1.217060258933734,2358
stratified_null_121,sell,-0.8860909013494915,-0.013923492525614478,-1.2751729873158406,2510
stratified_null_121,combined,-0.20776189210920842,-0.027045160976834404,-0.12928184349788902,4868
stratified_null_122,buy,-0.2883276476067798,0.0019196460209712773,0.6129213328146257,2358
stratified_null_122,sell,0.49134446408139254,0.028417361849840395,-0.21504878559800378,2510
stratified_null_122,combined,-0.08487871850782239,0.013685156765643192,-0.012209203703051924,4868
stratified_null_123,buy,1.4243562265676981,-0.014133894539639313,5.723305308245295,2358
stratified_null_123,sell,0.1892787562351918,0.012705755556799703,0.46886824963287843,2510
stratified_null_123,combined,0.7025032493259346,-0.0003202934876357366,2.929872748543044,4868
stratified_null_124,buy,0.026477001340412865,-0.03302222537198923,0.35279567908950643,2358
stratified_null_124,sell,-1.681552355097192,0.0073799059403169,-1.0787401571100288,2510
stratified_null_124,combined,-0.9959922687754037,-0.013042140256963652,-0.5271687171459083,4868
stratified_null_125,buy,0.6371135049873169,-0.021374934907669063,1.8162302702463022,2358
stratified_null_125,sell,0.33388031147112807,0.010613207547169823,1.2028700708386886,2510
stratified_null_125,combined,0.34039999500017787,-0.0054012576884609476,1.359677174060503,4868
stratified_null_126,buy,0.6616975519775901,-0.003598951127599448,1.332842694688658,2358
stratified_null_126,sell,-0.272342560335161,-0.006543586585297523,0.6961949789071227,2510
stratified_null_126,combined,0.10705655013436965,-0.004133446171662725,0.9314778561500272,4868
stratified_null_127,buy,2.459162182444708,0.018016324694412666,5.596474228355964,2358
stratified_null_127,sell,1.8503573276541896,0.06063840210514532,1.6553781034576982,2510
stratified_null_127,combined,2.0536986173173033,0.03786954215442928,3.4735463741175847,4868
stratified_null_128,buy,0.1796425000450529,-0.011363811437146265,2.52024730792923,2358
stratified_null_128,sell,-0.5217264984940386,0.0011407535972230431,0.1906053314576326,2510
stratified_null_128,combined,-0.275478616060701,-0.004133446171662725,1.2259136303017946,4868
stratified_null_129,buy,1.217225686800755,-0.002443465962488345,2.4570526424257517,2358
stratified_null_129,sell,-0.5231133091011541,-0.003614719220648377,0.41918918937867966,2510
stratified_null_129,combined,0.30433611678588124,-0.0003227230210438581,1.390818845011625,4868
stratified_null_130,buy,-1.4882736773760308,-0.05826880590622391,-0.3616507195772143,2358
stratified_null_130,sell,-0.47356085503417983,-0.012478304686187769,-0.18160607212896857,2510
stratified_null_130,combined,-1.0588353001828594,-0.03467389587829656,-0.3624006625037448,4868
stratified_null_131,buy,1.5167196599623463,0.016401726757030777,4.584385827381848,2358
stratified_null_131,sell,0.30234076875425314,0.04926235933038464,1.103822138612383,2510
stratified_null_131,combined,0.8404989919028798,0.03533027482072071,2.7401725839878757,4868
stratified_null_132,buy,1.0833039347653104,-0.008593728334653217,0.9834949504360915,2358
stratified_null_132,sell,-0.6643741986403839,0.01209688707239237,0.3872626037278426,2510
stratified_null_132,combined,0.18872235000539384,0.002229906746409327,0.6823689970130514,4868
stratified_null_133,buy,-0.8067153458021776,-0.015267810648335045,0.1540934889740866,2358
stratified_null_133,sell,-0.26318183933588285,0.008902077151335286,0.40740780007555805,2510
stratified_null_133,combined,-0.5731606565186106,-0.004138305238478968,0.238069085780096,4868
stratified_null_134,buy,0.9933382690103301,-0.018855977247726752,3.9967423780592553,2358
stratified_null_134,sell,-0.360002086041932,0.02035160405352443,-0.614988785702162,2510
stratified_null_134,combined,0.2571712977232585,0.0015966083713622736,1.581199445815309,4868
stratified_null_135,buy,-1.6354957246138913,-0.028572837162868014,-1.2332025552745196,2358
stratified_null_135,sell,-0.3298149298367122,0.013580566597614918,-0.5553526743735367,2510
stratified_null_135,combined,-1.0538303345771773,-0.007315730014050781,-0.9751214760857011,4868
stratified_null_136,buy,1.5151214141806528,0.00775407578133902,2.8621276324582405,2358
stratified_null_136,sell,1.385346252857437,0.014493869324225972,2.11671688931147,2510
stratified_null_136,combined,1.3204623738165158,0.01050408768995914,2.3501697603944893,4868
stratified_null_137,buy,0.15462826267203633,-0.0022139095763529237,1.0878101761248253,2358
stratified_null_137,sell,-0.3740275235047985,0.004489530261463481,-0.321535963826799,2510
stratified_null_137,combined,-0.18547698359094608,0.00030936058729924554,0.29379675984649933,4868
stratified_null_138,buy,-0.429558454444782,-0.006096339731126277,-0.28837110514327646,2358
stratified_null_138,sell,-0.5842250219865905,0.016166508034264615,0.4932965269229639,2510
stratified_null_138,combined,-0.5849733531612566,0.006694579306044279,0.0388010271497361,4868
stratified_null_139,buy,1.2101180824086324,0.023578059955814246,0.41012027835085085,2358
stratified_null_139,sell,-0.6367860660632065,0.004678489446279632,0.5028833586028374,2510
stratified_null_139,combined,0.11553036193989152,0.014963901182777795,0.3152378441442868,4868
stratified_null_140,buy,0.9960573633626931,0.01526781064833499,2.6876441554119155,2358
stratified_null_140,sell,0.7312155860579095,0.0029673590504450953,0.8719162818201314,2510
stratified_null_140,combined,0.8441107551192241,0.009224128506120421,1.7363702162279178,4868
stratified_null_141,buy,-2.491439249597023,-0.054659070250416775,-1.0402866283438723,2358
stratified_null_141,sell,-0.35784521871432085,0.034618022507138524,-0.42652495441155325,2510
stratified_null_141,combined,-1.5564794351403628,-0.011137386065006194,-0.888649034820572,4868
stratified_null_142,buy,1.3552189351231263,-0.011112685994595362,3.3719202503934738,2358
stratified_null_142,sell,-0.6298805309062323,0.028644812720452384,-1.4343660997887842,2510
stratified_null_142,combined,0.24760250854779922,0.008601763031409804,0.8102629451274322,4868
stratified_null_143,buy,-1.2261466473987452,3.235358462305715e-05,-1.4956769039624362,2358
stratified_null_143,sell,0.6690116236136701,0.012362829628800198,-0.14285181334522867,2510
stratified_null_143,combined,-0.291588488722598,0.007955102222618193,-0.8406374891860781,4868
stratified_null_144,buy,2.320582424990953,0.011069547881764563,3.1865806169628708,2358
stratified_null_144,sell,-0.4987141899786122,0.011565001959576715,1.1611606692480585,2510
stratified_null_144,combined,0.7857308094175278,0.009867145014799905,2.0608933617199243,4868
stratified_null_145,buy,1.2378898198761612,-0.008887991890034752,1.6341755797885043,2358
stratified_null_145,sell,-0.10748482164894214,-0.01632047477744808,-1.0570703218595132,2510
stratified_null_145,combined,0.488118466483717,-0.011763395839828938,0.19074162620950658,4868
stratified_null_146,buy,0.6525999384075295,-0.019422935302074618,-0.12287470032735559,2358
stratified_null_146,sell,-1.0549691455184504,0.006239152343093912,-1.2339717375505739,2510
stratified_null_146,combined,-0.28149017494177986,-0.0073218038475710845,-0.749542875848342,4868
stratified_null_147,buy,2.391894294366325,0.008364171948517796,3.3597475136144888,2358
stratified_null_147,sell,-0.692796032729298,0.011145092659985478,-0.2622013849877603,2510
stratified_null_147,combined,0.8055913123780054,0.012412486182028726,1.4965412432315839,4868
stratified_null_148,buy,0.02552918501975099,0.01805946280724352,2.1802797220201375,2358
stratified_null_148,sell,0.634336211960905,0.02419377414478474,1.2982160405166063,2510
stratified_null_148,combined,0.212251920382621,0.02259385085094412,1.598607081983385,4868
stratified_null_149,buy,1.2139273942268431,-0.01025146438486596,3.865447942898611,2358
stratified_null_149,sell,-0.4481472854019452,0.012058395386596532,-0.08395980274220499,2510
stratified_null_149,combined,0.33246406635616693,0.002233551046521509,1.805092213448841,4868
stratified_null_150,buy,0.11510032906536138,-0.014177032652470112,1.1916232411706782,2358
stratified_null_150,sell,-1.2247283853234558,-0.015102737808633415,-0.9147009195649157,2510
stratified_null_150,combined,-0.6958253547105536,-0.01494567968221705,-0.014354510434889334,4868
stratified_null_151,buy,-0.46860832318039375,-0.004962423622430601,2.1442592431469243,2358
stratified_null_151,sell,-1.1449165772376713,0.001672638710038643,-0.8653668625475639,2510
stratified_null_151,combined,-0.821379623016844,0.0009608804629070988,0.5888949643352381,4868
stratified_null_152,buy,-0.3306973872309301,-0.019422935302074618,1.32997808734986,2358
stratified_null_152,sell,0.4445595726811283,0.028378870164044556,0.4970126224446868,2510
stratified_null_152,combined,-0.11402074516666247,0.004139520005183028,0.7177762312023719,4868
stratified_null_153,buy,-0.5346608997638514,-0.02271683834608479,0.4450238149350937,2358
stratified_null_153,sell,-0.6364929918460525,0.016204999720060453,-0.5262319825901317,2510
stratified_null_153,combined,-0.6336618669690686,-0.0015905345378420255,-0.10207848710831469,4868
stratified_null_154,buy,-0.1987237913603046,-0.03327335081453997,1.0757685014484295,2358
stratified_null_154,sell,0.26739420157476057,0.04108462572084426,-0.11329635699966967,2510
stratified_null_154,combined,-0.030786513586984865,0.004135875705070791,0.3906238578723151,4868
stratified_null_155,buy,0.6233198489932605,-0.040220127627188074,2.738607474890578,2358
stratified_null_155,sell,0.7308419981984215,0.018524998600302378,1.0615659830160813,2510
stratified_null_155,combined,0.6587259754421338,-0.009214410372487991,1.85424876784665,4868
stratified_null_156,buy,0.12915078980907552,0.0030751311860824915,1.755043341098093,2358
stratified_null_156,sell,-1.51078140948808,0.009168019707743114,0.14041791263977021,2510
stratified_null_156,combined,-0.7853232937002469,0.006676357805483479,0.8536123776720296,4868
stratified_null_157,buy,0.9121801158188242,-0.007502950338788228,1.8731080101321749,2358
stratified_null_157,sell,0.16175631877203933,0.024347740887968206,0.9072150594373398,2510
stratified_null_157,combined,0.4438338199013862,0.006035770830212006,1.2937088239361738,4868
stratified_null_158,buy,2.2249842224504914,0.002737729517869991,3.9432362568810886,2358
stratified_null_158,sell,-1.4631793269140554,0.0034992441632607507,-0.05974458950387107,2510
stratified_null_158,combined,0.315393710416899,0.002880211855313175,1.871388780674757,4868
stratified_null_159,buy,2.4050238216059387,0.0050055617352614545,3.175691329148423,2358
stratified_null_159,sell,1.0670165329883243,0.025715945355803127,1.6689596375741007,2510
stratified_null_159,combined,1.5867568573739712,0.015591125724304655,2.270463738341232,4868
stratified_null_160,buy,0.9797281133951711,0.026391281171138148,2.1437172898889587,2358
stratified_null_160,sell,0.5986112822869741,0.037889815799787285,1.4096326823466352,2510
stratified_null_160,combined,0.7145239345882519,0.032124910410955554,1.6965933741519248,4868
stratified_null_161,buy,-0.12598758191688608,-0.00473286723629518,1.373714593260527,2358
stratified_null_161,sell,0.3255282151653018,0.029481132075471705,0.4124703989742696,2510
stratified_null_161,combined,-0.0068766118231544104,0.013064006057636635,0.7646884836140535,4868
stratified_null_162,buy,-0.6098866154058652,-0.04689420994086996,0.36422781545786187,2358
stratified_null_162,sell,-0.5937532698090442,-0.01278273892839149,0.18254226579742483,2510
stratified_null_162,combined,-0.6762883743584788,-0.02894505610197562,0.19587011664986453,4868
stratified_null_163,buy,-0.7912441669730538,-0.047755431550599525,1.546124221939051,2358
stratified_null_163,sell,0.6603732934282063,0.023738872403560873,1.7083800298717537,2510
stratified_null_163,combined,-0.2612425941487967,-0.014956612582553541,1.4115882695690414,4868
stratified_null_164,buy,-2.330946540282254,-0.01744936664006491,-0.005518444854174298,2358
stratified_null_164,sell,0.042334561072103205,0.009661413134762875,0.3081036793958732,2510
stratified_null_164,combined,-1.0989705325390116,-0.0015844607043217218,0.16490848023366333,4868
stratified_null_165,buy,-0.7267506422153736,0.008342602892102313,1.5951168571076073,2358
stratified_null_165,sell,-0.12989417317584245,0.012212362129780052,0.15680544568481386,2510
stratified_null_165,combined,-0.47363657182615226,0.009210766072375809,0.7993045661086494,4868
stratified_null_166,buy,0.7364403888262521,-0.022759976458915587,2.64177776746411,2358
stratified_null_166,sell,0.3531139419405768,0.0008748110408152154,0.7897770950393699,2510
stratified_null_166,combined,0.4328589124164075,-0.011132526998190007,1.581240992059799,4868
stratified_null_167,buy,0.9889733997807917,-0.010775284326382972,3.856604131413924,2358
stratified_null_167,sell,-0.16484255997600658,0.025373019427803567,0.22009070026065056,2510
stratified_null_167,combined,0.3636232365729619,0.009225343272824427,1.9516706718600665,4868
stratified_null_168,buy,0.3731241045468694,-0.009978769885899741,1.4694396579107447,2358
stratified_null_168,sell,0.6063455507164148,-0.0029673590504450953,0.46293302307704426,2510
stratified_null_168,combined,0.33345090431026925,-0.006046703730548553,0.7908100955964966,4868
stratified_null_169,buy,0.6096695261591937,-0.0002619099707584782,1.0807558571845948,2358
stratified_null_169,sell,0.7465162967196325,0.012058395386596532,2.8045063817486393,2510
stratified_null_169,combined,0.6204458526488235,0.007324233380979206,1.9094230301935367,4868
stratified_null_170,buy,0.217046125468391,-0.003871645626565612,1.9636409526882894,2358
stratified_null_170,sell,1.5128715926899252,0.046106041095123396,0.9391648649996527,2510
stratified_null_170,combined,0.7813507003257111,0.021321180267329654,1.3320611532489912,4868
stratified_null_171,buy,0.6946747470072627,-0.023872323511195892,1.0765206035121133,2358
stratified_null_171,sell,0.22747473577209043,0.018867924528301883,0.8840192260803346,2510
stratified_null_171,combined,0.3489193428359352,-0.002215329545960709,0.872344988015635,4868
stratified_null_172,buy,0.6234900435348802,0.007818782950585246,1.5555529627709348,2358
stratified_null_172,sell,1.1819570179434924,-0.04051424892223282,1.7335370166782442,2510
stratified_null_172,combined,0.8873049603327883,-0.014333032341138918,1.6232668260866516,4868
stratified_null_173,buy,0.8939574412701431,-0.009139117332585656,3.559672439896502,2358
stratified_null_173,sell,0.889139257327226,0.0328299087397122,1.921314443175759,2510
stratified_null_173,combined,0.7585608781266949,0.011769469673349242,2.5823487863891232,4868
stratified_null_174,buy,-0.312535792234995,-0.023011101901466435,-0.5195350401524237,2358
stratified_null_174,sell,-0.7771504366465837,-0.006505094899501684,-0.5442055124757568,2510
stratified_null_174,combined,-0.6238387065291552,-0.014323314207506432,-0.6040905474770724,4868
stratified_null_175,buy,0.7671527288577761,0.00250817313173457,3.631260731240702,2358
stratified_null_175,sell,0.8172219197896317,0.04458386988410501,0.35431961203531204,2510
stratified_null_175,combined,0.7094621876835436,0.024509537943237958,1.8588277098930637,4868
stratified_null_176,buy,0.5049312019589892,0.0030751311860824915,-0.3399623147359193,2358
stratified_null_176,sell,0.7610645361251009,-0.002778399865629,0.11389584438212763,2510
stratified_null_176,combined,0.6125065713357868,0.002874138021792927,-0.13047948937773424,4868
stratified_null_177,buy,0.45963783640445677,-0.04357873784044447,1.5670450233188227,2358
stratified_null_177,sell,-0.28287919353016683,-0.012135378758188264,-0.2752418642470427,2510
stratified_null_177,combined,-0.04813467965177942,-0.02831297249363257,0.4924506709885792,4868
stratified_null_178,buy,0.5411676981239263,0.009433380887967246,0.5345343866613524,2358
stratified_null_178,sell,0.839668665642856,0.024498208386988407,0.4885374651701435,2510
stratified_null_178,combined,0.5915350597888386,0.01750802758330261,0.4073473948528675,4868
stratified_null_179,buy,-0.37074367905496997,-0.0019196460209712773,0.7380950241036283,2358
stratified_null_179,sell,-0.2877820506253276,-0.0074953809977044705,0.15431918072353434,2510
stratified_null_179,combined,-0.36070993040861543,-0.002218973846072836,0.40449200596508805,4868
stratified_null_180,buy,0.16400960356832517,-0.021059102295872045,2.241197587917382,2358
stratified_null_180,sell,0.5330740446077832,0.019858210626504613,1.3469852160218485,2510
stratified_null_180,combined,0.22348904253351237,-0.000966954296427347,1.6495836386963618,4868
stratified_null_181,buy,0.13012264976043197,-0.020535282354354978,1.7021164563459548,2358
stratified_null_181,sell,0.7981989788135448,0.03271443368232463,0.8190939455691932,2510
stratified_null_181,combined,0.4126826313525873,0.007336381048019702,1.185239458888216,4868
stratified_null_182,buy,1.0103185337184422,0.006663297785474143,3.7324428917612837,2358
stratified_null_182,sell,1.3709369563779314,0.02655226471082245,1.1591174818196994,2510
stratified_null_182,combined,1.0843903700493043,0.017509242350006726,2.294358871864488,4868
stratified_null_183,buy,1.1826877255155888,0.004144340125531887,3.1033853208912903,2358
stratified_null_183,sell,-0.0869100665275635,0.013580566597614918,-0.4898480888217502,2510
stratified_null_183,combined,0.3727715075253357,0.008599333498001682,1.0958663512888356,4868
stratified_null_184,buy,-0.7149416693658286,-0.027733184609553874,2.0217614881008,2358
stratified_null_184,sell,0.33101889028872866,0.01597754884944852,1.5549482756655775,2510
stratified_null_184,combined,-0.2570590745851619,-0.006049133263956674,1.6999598594840644,4868
stratified_null_185,buy,0.5981286477423762,0.016401726757030777,1.279460012573725,2358
stratified_null_185,sell,1.0395317184608048,0.004451038575667643,1.7657497231874522,2510
stratified_null_185,combined,0.7814039195573419,0.011126453164669758,1.4858698770246657,4868
stratified_null_186,buy,0.6491969070281668,-0.008005201223889813,0.04982951815147252,2358
stratified_null_186,sell,-0.7406414354574874,0.0254500027993953,-0.3608105045193331,2510
stratified_null_186,combined,-0.09306608948566558,0.009215625139192052,-0.1877542621949528,4868
stratified_null_187,buy,-1.683875697892197,-0.05742915335290982,-0.6084017719834849,2358
stratified_null_187,sell,1.3676372499541114,0.05048009629919936,1.6144715521960977,2510
stratified_null_187,combined,-0.24712913354152766,-0.0028498426877118233,0.40126359002560674,4868
stratified_null_188,buy,1.1816813530267753,-0.03938047507387399,2.642693230352962,2358
stratified_null_188,sell,-0.23817977567976945,0.007684340182520566,0.41636899468053135,2510
stratified_null_188,combined,0.4211529105206061,-0.015594770024416782,1.4665133713202274,4868
stratified_null_189,buy,-0.6281898234718126,-0.015562074203716636,-0.5522549574821161,2358
stratified_null_189,sell,1.4680046498031234,0.03305735961032413,1.5450667341756936,2510
stratified_null_189,combined,0.278285256920597,0.008607836864930107,0.35480109172775004,4868
stratified_null_190,buy,-0.4323341189693828,0.018920684416973033,0.9463546551760733,2358
stratified_null_190,sell,-0.5639517445179807,0.0017496220816303754,-0.686577020694645,2510
stratified_null_190,combined,-0.46101767744451705,0.012399123748284113,0.14389321860883997,4868
stratified_null_191,buy,-0.3841393603982409,0.003326256628633173,-0.3245718969143345,2358
stratified_null_191,sell,0.8639753254092265,0.009168019707743114,0.7392063638377503,2510
stratified_null_191,combined,0.13000630742965072,0.006046703730548497,0.09456670173716872,4868
stratified_null_192,buy,-1.0826828691126427,-0.013294241986325228,-1.7868273678761066,2358
stratified_null_192,sell,0.3036183898907966,0.009433962264150941,0.8692733616096496,2510
stratified_null_192,combined,-0.47654171050105465,-0.0009560213960908559,-0.5262310406997105,4868
stratified_null_193,buy,0.6607662829160756,-0.0191071026902776,3.259704299651101,2358
stratified_null_193,sell,0.1257919487294022,-0.006505094899501684,-0.15939413598252222,2510
stratified_null_193,combined,0.3746618631026308,-0.011782832107093855,1.4871211335066823,4868
stratified_null_194,buy,0.7658270844408965,-0.010000338942315057,1.6079201184032408,2358
stratified_null_194,sell,0.4860221233625115,-0.006543586585297523,1.0234491183487693,2510
stratified_null_194,combined,0.5243058706503512,-0.007946598855689768,1.2093739030048967,4868
stratified_null_195,buy,-0.7198957349153129,0.005802076175744686,-0.3876440252595983,2358
stratified_null_195,sell,0.363963072838718,0.02362339734617319,1.8925662096194467,2510
stratified_null_195,combined,-0.20293425830780148,0.014330602807730797,0.7459174682029002,4868
stratified_null_196,buy,0.9029612464642292,-0.0005346044697246422,3.4428275553074457,2358
stratified_null_196,sell,0.23200877328646663,-0.015711606293040747,0.1925295195958933,2510
stratified_null_196,combined,0.4612382914254327,-0.0066824316390037275,1.671708838059242,4868
stratified_null_197,buy,0.8717845678868215,0.019422935302074618,2.693295657455004,2358
stratified_null_197,sell,-0.6942337932028761,-0.006620569956889311,-0.17517451143981255,2510
stratified_null_197,combined,0.12144265853768954,0.008606622098226047,1.2716695514753078,4868
stratified_null_198,buy,-2.416262896766063,-0.0527286397012377,-0.2929836787301614,2358
stratified_null_198,sell,1.7231914521325091,0.028035944236044996,1.2751378094290986,2510
stratified_null_198,combined,-0.42226807693725377,-0.012396694214876047,0.3757451286847513,4868
stratified_null_199,buy,2.0063114721692816,0.01415546359605474,3.2092061715652136,2358
stratified_null_199,sell,-0.6542532075026402,0.02274858630535803,-1.422271425177916,2510
stratified_null_199,combined,0.5782925108114224,0.018775839100100833,0.7653778833390315,4868
