side,formation_window,horizon,component,subgroup_type,subgroup,low_mean_markout_bps,high_mean_markout_bps,high_minus_low_markout_bps,rank_correlation,observation_count,low_count,high_count
buy,10,60,P2_market_cancel_raw,volatility_tercile,low,-0.24063906710552793,0.18208292467368017,0.4227219917792081,0.03849350543959833,37445,10981,4370
buy,10,60,P2_market_cancel_raw,volatility_tercile,middle,-0.44578480290056405,0.68165261916354,1.1274374220641041,0.0322145972042957,54779,14737,4919
buy,10,60,P2_market_cancel_raw,volatility_tercile,high,-1.410331859352765,-0.7920500466212286,0.6182818127315364,0.03097809376925119,115304,22761,9137
buy,10,60,P2_market_cancel_raw,spread_regime,middle,-0.8521741720530475,-0.16760065459072687,0.6845735174623206,0.03153731776429685,207528,48479,18426
buy,10,60,P3_full_raw,all,all,0.5713772541428633,-1.7866935297311062,-2.3580707838739694,-0.048103566956329544,207528,51084,25578
buy,10,60,P3_full_raw,test_day,2021-04-17,0.4012487536061875,-0.8580312752568179,-1.2592800288630053,-0.052692063084367455,86029,17618,14025
buy,10,60,P3_full_raw,test_day,2021-04-18,0.6961891293282663,-3.7323383224279754,-4.428527451756242,-0.04975389321721707,86029,24405,9141
buy,10,60,P3_full_raw,test_day,2021-04-19,0.5660014797863243,0.18704234549284873,-0.3789591342934756,-0.02375719093642615,35470,9061,2412
buy,10,60,P3_full_raw,depth_tercile,low,1.589690067747366,-1.4461814575945895,-3.0358715253419555,-0.05225217658797769,95069,4346,18528
buy,10,60,P3_full_raw,depth_tercile,middle,0.250059110338192,-1.7535514136123267,-2.0036105239505186,-0.04685256596451655,81880,32076,4685
buy,10,60,P3_full_raw,depth_tercile,high,0.972483057768117,-4.520003672040569,-5.492486729808686,-0.008687928616061835,30579,14662,2365
buy,10,60,P3_full_raw,volatility_tercile,low,3.2333268234768453,-0.9351232588210806,-4.168450082297926,-0.03755295544988108,37445,2095,12123
buy,10,60,P3_full_raw,volatility_tercile,middle,0.7988006874637019,-0.5421964342634515,-1.3409971217271535,-0.055795254839638556,54779,6438,8373
buy,10,60,P3_full_raw,volatility_tercile,high,0.4059067267410573,-5.868503953696656,-6.274410680437714,-0.04839624203547995,115304,42551,5082
buy,10,60,P3_full_raw,spread_regime,middle,0.5713772541428633,-1.7866935297311062,-2.3580707838739694,-0.048103566956329544,207528,51084,25578
buy,10,60,P3_depth_normalized,all,all,0.13545780841360777,-1.5160938338883274,-1.6515516423019352,-0.026728823339630618,207528,93821,16718
buy,10,60,P3_depth_normalized,test_day,2021-04-17,0.12747243970712407,0.09239023471442097,-0.035082204992703106,-0.004948998222743531,86029,25846,10473
buy,10,60,P3_depth_normalized,test_day,2021-04-18,0.07696832998627134,-5.509936553579136,-5.586904883565407,-0.050133577379871515,86029,49828,4873
buy,10,60,P3_depth_normalized,test_day,2021-04-19,0.30743133410188045,0.3908609201763378,0.08342958607445733,-0.004091098097153676,35470,18147,1372
buy,10,60,P3_depth_normalized,depth_tercile,low,0.07714454702759166,-1.913925318528229,-1.9910698655558208,-0.057139025710282426,95069,49609,4415
buy,10,60,P3_depth_normalized,depth_tercile,middle,-0.020365001574133183,-1.2874160345325623,-1.267051032958429,-0.041369789721633514,81880,38323,5481
buy,10,60,P3_depth_normalized,depth_tercile,high,1.6407150899994543,-1.4423554893535557,-3.08307057935301,-0.006642559576059899,30579,5889,6822
buy,10,60,P3_depth_normalized,volatility_tercile,low,1.506178836245028,-0.10200699774014073,-1.6081858339851687,0.02000510000003218,37445,5529,9284
buy,10,60,P3_depth_normalized,volatility_tercile,middle,0.25740456502688064,-0.0656969441832699,-0.3231015092101506,-0.008486445957925526,54779,15684,4870
buy,10,60,P3_depth_normalized,volatility_tercile,high,0.004737646811545914,-9.39121670427187,-9.395954351083414,-0.03867706630648751,115304,72608,2564
buy,10,60,P3_depth_normalized,spread_regime,middle,0.13545780841360777,-1.5160938338883274,-1.6515516423019352,-0.026728823339630618,207528,93821,16718
buy,10,60,inverse_depth_denominator,all,all,-0.2825756317459786,-0.4750334381140377,-0.1924578063680591,-0.04110686456500952,207528,12343,53913
buy,10,60,inverse_depth_denominator,test_day,2021-04-17,0.9119981379972697,-0.6775856254113355,-1.5895837634086052,-0.07026557000062014,86029,8790,20791
buy,10,60,inverse_depth_denominator,test_day,2021-04-18,-4.749966562751837,-0.543586265133264,4.206380297618573,-0.017905896207419433,86029,2553,25030
buy,10,60,inverse_depth_denominator,test_day,2021-04-19,0.6223699790688292,0.2574356407773808,-0.3649343382914484,-0.03477119710907042,35470,1000,8092
buy,10,60,inverse_depth_denominator,depth_tercile,low,,-0.4750334381140377,,-0.008535774534681113,95069,0,53913
buy,10,60,inverse_depth_denominator,depth_tercile,middle,,,,-0.025399278138350086,81880,0,0
buy,10,60,inverse_depth_denominator,depth_tercile,high,-0.2825756317459786,,,-0.006628053862545678,30579,12343,0
buy,10,60,inverse_depth_denominator,volatility_tercile,low,1.0613629570912881,-0.19813229044075903,-1.2594952475320471,-0.06528993336028323,37445,3466,11929
buy,10,60,inverse_depth_denominator,volatility_tercile,middle,1.1866582839906892,-0.14649238905444442,-1.3331506730451337,-0.0495891946594303,54779,3682,16950
buy,10,60,inverse_depth_denominator,volatility_tercile,high,-2.22055646459533,-0.8294284437925008,1.3911280208028292,-0.02640625073956223,115304,5195,25034
buy,10,60,inverse_depth_denominator,spread_regime,middle,-0.2825756317459786,-0.4750334381140377,-0.1924578063680591,-0.04110686456500952,207528,12343,53913
buy,10,300,market_flow,all,all,-0.2980130318311094,-3.009999466184577,-2.7119864343534674,0.005209226889888348,203928,52974,38289
buy,10,300,cancellation,all,all,-2.4056582600014407,-1.642961290292526,0.7626969697089148,0.001778826318157661,203928,47892,17989
buy,10,300,negative_replenishment,all,all,-0.5875276497428599,-2.254847119790385,-1.6673194700475251,-0.013062070724799318,203928,27862,33034
buy,10,300,P2_market_cancel_raw,all,all,-1.860444042535613,-1.7228934958943987,0.13755054664121436,0.003407612352566493,203928,47412,18149
buy,10,300,P3_full_raw,all,all,-0.9562980639310484,-1.278410129563891,-0.32211206563284256,-0.015336897119421574,203928,50391,25041
buy,10,300,P3_depth_normalized,all,all,-1.2036882508823208,-2.1999211286989664,-0.9962328778166456,-0.021633384490950407,203928,92329,16333
buy,10,300,inverse_depth_denominator,all,all,-3.7351478141721377,-1.247271669437367,2.487876144734771,0.0023002021529636933,203928,12130,52939
buy,30,1,market_flow,all,all,0.004942333876109744,-0.02894418940439191,-0.03388652328050165,-0.006773428870412937,208413,55260,39117
buy,30,1,cancellation,all,all,-0.05049092822367063,0.05802843435362163,0.10851936257729225,0.0389374932747204,208413,62228,14749
buy,30,1,negative_replenishment,all,all,0.09764631667265866,-0.08357699313055666,-0.18122330980321533,-0.05183874005050254,208413,25404,36594
buy,30,1,P2_market_cancel_raw,all,all,-0.04429060444446769,0.03133468505728668,0.07562528950175437,0.03686322518176329,208413,61827,14943
buy,30,1,P3_full_raw,all,all,0.06304664373249377,-0.09413367522148251,-0.15718031895397627,-0.04635457066233828,208413,53152,24438
buy,30,1,P3_depth_normalized,all,all,0.012919065470726646,-0.05573661524740918,-0.06865568071813583,-0.008131677648020067,208413,106841,13123
buy,30,1,inverse_depth_denominator,all,all,0.08706161243525061,-0.0473603911013616,-0.1344220035366122,-0.048961869362464605,208413,9544,61436
buy,30,5,market_flow,all,all,0.000795624810815616,-0.10966983187866815,-0.11046545668948377,-0.008237263599772962,208353,55242,39109
buy,30,5,cancellation,all,all,-0.16044802911956163,0.18578352503044077,0.3462315541500024,0.058463139040809416,208353,62208,14745
buy,30,5,negative_replenishment,all,all,0.3097889383859713,-0.29117780396291826,-0.6009667423488896,-0.07040778996106906,208353,25396,36577
buy,30,5,P2_market_cancel_raw,all,all,-0.13792741859235766,0.057263729759750116,0.19519114835210777,0.05548040187780583,208353,61807,14939
buy,30,5,P3_full_raw,all,all,0.17401026581845477,-0.351286335807957,-0.5252966016264118,-0.06021740074619876,208353,53140,24427
buy,30,5,P3_depth_normalized,all,all,0.03659200237561355,-0.22899300133513226,-0.2655850037107458,-0.004821987427026149,208353,106800,13115
buy,30,5,inverse_depth_denominator,all,all,0.3264272523998202,-0.13750878420342716,-0.46393603660324734,-0.07074344531466968,208353,9544,61413
buy,30,10,market_flow,all,all,-0.0002297584767461177,-0.203828539650803,-0.2035987811740569,-0.0026360832924428347,208278,55225,39099
buy,30,10,cancellation,all,all,-0.2485576796886691,0.2829047418279629,0.5314624215166319,0.054762398992185574,208278,62187,14740
buy,30,10,negative_replenishment,all,all,0.4970531704606633,-0.46083482873192666,-0.9578879991925899,-0.06427243582956292,208278,25389,36555
buy,30,10,P2_market_cancel_raw,all,all,-0.20562112954073636,0.06114182250608093,0.26676295204681727,0.051216144910316855,208278,61786,14934
buy,30,10,P3_full_raw,all,all,0.25886446800835367,-0.5999247226966529,-0.8587891907050065,-0.055423568796000584,208278,53122,24404
buy,30,10,P3_depth_normalized,all,all,0.06518927906507647,-0.40958248610172093,-0.4747717651667974,-0.006834232532505957,208278,106759,13102
buy,30,10,inverse_depth_denominator,all,all,0.4907164582994391,-0.18305584976351164,-0.6737723080629507,-0.06569812012435605,208278,9544,61384
buy,30,30,market_flow,all,all,0.026784898090772738,-0.5341315589756713,-0.5609164570664441,-0.006112499746682518,207978,55182,39081
buy,30,30,cancellation,all,all,-0.45899090784976404,0.4695561220303796,0.9285470298801437,0.031406795452130695,207978,62112,14720
buy,30,30,negative_replenishment,all,all,0.8247895874725589,-0.6207264521641126,-1.4455160396366715,-0.044220729306411855,207978,25368,36490
buy,30,30,P2_market_cancel_raw,all,all,-0.33670115316293703,-0.03956277403086755,0.2971383791320695,0.02947108583572945,207978,61709,14914
buy,30,30,P3_full_raw,all,all,0.5034884832039334,-1.1187632950877413,-1.6222517782916746,-0.04581429225069598,207978,53024,24340
buy,30,30,P3_depth_normalized,all,all,0.1677940251135881,-1.0682100403349477,-1.2360040654485358,-0.02194847687258657,207978,106604,13051
buy,30,30,inverse_depth_denominator,all,all,0.4032121333606984,-0.14174002666941776,-0.5449521600301162,-0.03915076644100405,207978,9525,61278
buy,30,60,market_flow,all,all,-0.09348460416909732,-0.7326414311951684,-0.6391568270260711,-0.0017242621441100308,207528,55048,39016
buy,30,60,cancellation,all,all,-0.7944123270834755,0.46596426452912526,1.2603765916126008,0.014930316212103115,207528,61956,14692
buy,30,60,negative_replenishment,all,all,0.9107650677627166,-0.7548674168250654,-1.665632484587782,-0.02453095297065452,207528,25347,36405
buy,30,60,P2_market_cancel_raw,all,all,-0.5435412197632229,-0.6553747757879128,-0.11183355602468992,0.01342512420148574,207528,61555,14886
buy,30,60,P3_full_raw,all,all,0.43995440830220034,-1.723703582536297,-2.163657990838497,-0.02824515319043043,207528,52914,24270
buy,30,60,P3_depth_normalized,all,all,0.1951089070073452,-2.200426344434816,-2.395535251442161,-0.02891800003752395,207528,106382,13042
buy,30,60,inverse_depth_denominator,all,all,-0.7637530266037497,0.0627490856430658,0.8265021122468155,-0.013663558259669471,207528,9516,61089
buy,30,300,market_flow,all,all,-0.6305922876757002,-3.319217168947528,-2.688624881271828,0.009647824195152876,203928,54152,38089
buy,30,300,cancellation,all,all,-1.2342497888322206,-2.5130319913278036,-1.278782202495583,-0.015113795950675742,203928,60650,14493
buy,30,300,negative_replenishment,all,all,-1.9534187757419637,-1.6513093302506636,0.30210944549130003,-2.957879296570114e-05,203928,25040,35629
buy,30,300,P2_market_cancel_raw,all,all,-2.277507320085965,-2.6529453066692907,-0.37543798658332594,-0.010858852363579094,203928,60262,14688
buy,30,300,P3_full_raw,all,all,-1.1976573372843886,-0.7198299109659307,0.47782742631845787,-0.007020319711742613,203928,52226,23746
buy,30,300,P3_depth_normalized,all,all,-1.0679215955438623,-0.7868614780665725,0.2810601174772899,-0.026059804282097386,203928,104755,12720
buy,30,300,inverse_depth_denominator,all,all,-5.163763211430709,-0.9727250189336902,4.191038192497018,0.016578340303459067,203928,9311,60003
buy,60,1,market_flow,all,all,0.0028352802837429423,-0.02132326071493454,-0.02415854099867748,-0.0062326208945499935,208413,54680,38694
buy,60,1,cancellation,all,all,-0.031221866153594086,0.02963875299993013,0.06086061915352421,0.03205945525514364,208413,73304,12298
buy,60,1,negative_replenishment,all,all,0.0809602984025288,-0.051199465452967295,-0.1321597638554961,-0.04000602339735669,208413,23666,38184
buy,60,1,P2_market_cancel_raw,all,all,-0.01879890981153282,-0.0008863415664430913,0.017912568245089727,0.029922881259503886,208413,72617,12494
buy,60,1,P3_full_raw,all,all,0.041578818857850044,-0.06407372644328078,-0.10565254530113083,-0.03431732297222423,208413,55037,23201
buy,60,1,P3_depth_normalized,all,all,0.006560630301804834,-0.07624726376402928,-0.08280789406583411,-0.006070021976703993,208413,116480,10922
buy,60,1,inverse_depth_denominator,all,all,0.031141995953219086,-0.025100521641568087,-0.05624251759478717,-0.03601891004753243,208413,7749,70597
buy,60,5,market_flow,all,all,0.0030037838411875613,-0.08458297962715508,-0.08758676346834264,-0.009661827434728877,208353,54671,38686
buy,60,5,cancellation,all,all,-0.11445154362165134,0.10715266972854981,0.22160421335020114,0.04069349308583817,208353,73280,12294
buy,60,5,negative_replenishment,all,all,0.2670390618296443,-0.15352282089168795,-0.42056188272133227,-0.04911916383273871,208353,23662,38168
buy,60,5,P2_market_cancel_raw,all,all,-0.06126067513819662,-0.030329246429888188,0.030931428708308433,0.03767144591914211,208353,72593,12490
buy,60,5,P3_full_raw,all,all,0.1261553512929335,-0.24723675641020043,-0.3733921077031339,-0.04231614619499056,208353,55021,23197
buy,60,5,P3_depth_normalized,all,all,0.022578270561101062,-0.33708502988564976,-0.3596633004467508,-0.005339841385333489,208353,116437,10918
buy,60,5,inverse_depth_denominator,all,all,0.07903411311237746,-0.0764252305069232,-0.15545934361930064,-0.046602555629927704,208353,7749,70574
buy,60,10,market_flow,all,all,0.0020122187862723815,-0.16192476426173133,-0.16393698304800372,-0.004600603673408158,208278,54652,38676
buy,60,10,cancellation,all,all,-0.20556389445498544,0.14200444047775299,0.3475683349327384,0.03692198248260768,208278,73250,12290
buy,60,10,negative_replenishment,all,all,0.4101657998008645,-0.22714524157895746,-0.637311041379822,-0.045086633574597704,208278,23657,38148
buy,60,10,P2_market_cancel_raw,all,all,-0.10410175717378414,-0.14390055118450595,-0.03979879401072181,0.033059091255309224,208278,72563,12488
buy,60,10,P3_full_raw,all,all,0.22454949136150934,-0.44197811270945375,-0.6665276040709631,-0.040169175927033555,208278,55001,23191
buy,60,10,P3_depth_normalized,all,all,0.03777613240138518,-0.6622515516175094,-0.7000276840188946,-0.009775713754369026,208278,116387,10913
buy,60,10,inverse_depth_denominator,all,all,0.08675519726622094,-0.1031239717964044,-0.18987916906262534,-0.041653114687271335,208278,7749,70549
buy,60,30,market_flow,all,all,-0.034484334451082344,-0.3146045038102281,-0.28012016935914574,-0.0024074824852985295,207978,54574,38647
buy,60,30,cancellation,all,all,-0.49441196312540714,0.20639965856226458,0.7008116216876717,0.02186872966599444,207978,73145,12283
buy,60,30,negative_replenishment,all,all,0.5767828224788265,-0.2734171922473058,-0.8502000147261324,-0.030175339792037112,207978,23644,38070
buy,60,30,P2_market_cancel_raw,all,all,-0.2307308784312191,-0.4614261775883425,-0.2306952991571234,0.019448296269938145,207978,72458,12485
buy,60,30,P3_full_raw,all,all,0.3935166702344938,-0.9553023154288884,-1.3488189856633823,-0.029694973481093147,207978,54925,23133
buy,60,30,P3_depth_normalized,all,all,0.11375844242099256,-1.868314614778786,-1.9820730571997784,-0.022080070407999152,207978,116209,10873
buy,60,30,inverse_depth_denominator,all,all,-0.7584995608562178,-0.0774193684464145,0.6810801924098033,-0.01684933604290658,207978,7745,70440
buy,60,60,market_flow,all,all,-0.14739402240582364,-0.49649449431946047,-0.3491004719136368,0.0031244297551960985,207528,54514,38542
buy,60,60,cancellation,all,all,-0.8080239177299925,0.2895057782962209,1.0975296960262133,0.0045447559177317735,207528,72946,12243
buy,60,60,negative_replenishment,all,all,0.6391453609223697,-0.23962507385467566,-0.8787704347770454,-0.010920308172528379,207528,23592,37913
buy,60,60,P2_market_cancel_raw,all,all,-0.3887745673523822,-0.6626775688521083,-0.2739030014997261,0.0024695239807917295,207528,72266,12442
buy,60,60,P3_full_raw,all,all,0.38777165502253325,-1.448465339306879,-1.8362369943294121,-0.01376603622177001,207528,54786,23019
buy,60,60,P3_depth_normalized,all,all,0.19414132099633902,-3.613054199788899,-3.807195520785238,-0.027741071449245897,207528,115979,10841
buy,60,60,inverse_depth_denominator,all,all,-2.717354647315232,0.12196287288355094,2.839317520198783,0.00869236913093147,207528,7715,70241
buy,60,300,market_flow,all,all,-0.7372452823341348,-3.7721506067482715,-3.0349053244141366,0.012583699928347484,203928,53536,37569
buy,60,300,cancellation,all,all,-0.8403130478967764,-2.9475771275278553,-2.107264079631079,-0.02533785158892293,203928,71554,12100
buy,60,300,negative_replenishment,all,all,-2.8908860178534748,-1.8907332228835223,1.0001527949699525,0.005908493043698843,203928,23395,37205
buy,60,300,P2_market_cancel_raw,all,all,-1.5989527309949805,-3.3064486192107587,-1.7074958882157782,-0.019356561947491226,203928,70926,12298
buy,60,300,P3_full_raw,all,all,-1.2536580313351084,0.27618366113507603,1.5298416924701845,-0.002875832536456051,203928,54124,22525
buy,60,300,P3_depth_normalized,all,all,-0.8656991681861369,-0.28802898911633257,0.5776701790698043,-0.02814493777732774,203928,114217,10558
buy,60,300,inverse_depth_denominator,all,all,-7.4456153501955,-0.29374371569298796,7.151871634502513,0.024184431335166106,203928,7493,68975
sell,1,1,market_flow,all,all,-0.027008276470088813,,,0.027392721796272074,208413,57296,0
sell,1,1,cancellation,all,all,-0.11388240981732423,,,0.1062567303087163,208413,88563,0
sell,1,1,negative_replenishment,all,all,0.33223531235715237,-0.13041349140492187,-0.46264880376207423,-0.1495134509677093,208413,42145,21974
sell,1,1,P2_market_cancel_raw,all,all,-0.11545596179404853,0.17570773515464502,0.29116369694869354,0.10079206157486782,208413,37274,30218
sell,1,1,P3_full_raw,all,all,0.28600744797560107,-0.1008693071798252,-0.3868767551554263,-0.1301441891246302,208413,55488,22121
sell,1,1,P3_depth_normalized,all,all,0.10705754466280276,-0.05159949753651768,-0.15865704219932045,-0.05359056810836878,208413,66042,22506
sell,1,1,inverse_depth_denominator,all,all,0.29989975697133026,-0.2118060805462494,-0.5117058375175796,-0.15399242200116858,208413,25526,25140
sell,1,5,market_flow,all,all,-0.036289631277477086,,,0.015895801873684993,208353,57278,0
sell,1,5,cancellation,all,all,-0.2871349603234461,,,0.13976954119184573,208353,88548,0
sell,1,5,negative_replenishment,all,all,0.6883743315696904,-0.3842883488502714,-1.072662680419962,-0.15968863238627426,208353,42128,21973
sell,1,5,P2_market_cancel_raw,all,all,-0.30690580077458796,0.49721750805797915,0.8041233088325671,0.13266663584087135,208353,37270,30209
sell,1,5,P3_full_raw,all,all,0.5756157371865164,-0.18636393446295033,-0.7619796716494667,-0.11905148477299171,208353,55467,22119
sell,1,5,P3_depth_normalized,all,all,0.19023690232389714,-0.013887157101180499,-0.20412405942507764,-0.02960243367005192,208353,66002,22504
sell,1,5,inverse_depth_denominator,all,all,0.8234396486316304,-0.5264173728851353,-1.3498570215167658,-0.176734700160953,208353,25521,25134
sell,1,10,market_flow,all,all,-0.03572724937842668,,,0.005344408472008268,208278,57254,0
sell,1,10,cancellation,all,all,-0.39380597556538666,,,0.13414967856363028,208278,88523,0
sell,1,10,negative_replenishment,all,all,0.9515933419921817,-0.5923418654755359,-1.5439352074677175,-0.14776881776631423,208278,42117,21973
sell,1,10,P2_market_cancel_raw,all,all,-0.42591276542751244,0.7212513749842038,1.147164140411716,0.12665443378061683,208278,37260,30200
sell,1,10,P3_full_raw,all,all,0.8119774073082558,-0.24203488788799543,-1.0540122951962512,-0.10370279590117001,208278,55445,22113
sell,1,10,P3_depth_normalized,all,all,0.26624114864377735,0.010479156054476156,-0.2557619925893012,-0.022922684326266353,208278,65974,22498
sell,1,10,inverse_depth_denominator,all,all,1.2214733926658128,-0.745094599218112,-1.9665679918839247,-0.1647667558446061,208278,25512,25129
sell,1,30,market_flow,all,all,-0.04533838462063522,,,0.0011950992013746817,207978,57167,0
sell,1,30,cancellation,all,all,-0.46049105511919974,,,0.08777615041503814,207978,88383,0
sell,1,30,negative_replenishment,all,all,1.3062067346531248,-0.8409261535440062,-2.147132888197131,-0.09063343717038018,207978,42060,21954
sell,1,30,P2_market_cancel_raw,all,all,-0.6445604603056352,1.0316849929077798,1.676245453213415,0.08271684097743348,207978,37213,30166
sell,1,30,P3_full_raw,all,all,1.112969884043899,-0.3085157555463063,-1.4214856395902054,-0.05926356391310806,207978,55351,22092
sell,1,30,P3_depth_normalized,all,all,0.3316773245109209,0.051986172317635665,-0.2796911521932852,-0.0026715536603864032,207978,65835,22479
sell,1,30,inverse_depth_denominator,all,all,1.7928105777754118,-1.212123432317038,-3.00493401009245,-0.10824894088740453,207978,25469,25081
sell,1,60,market_flow,all,all,-0.057170650189550046,,,-0.0011354888415939074,207528,57049,0
sell,1,60,cancellation,all,all,-0.42060631675427596,,,0.0696852493207855,207528,88147,0
sell,1,60,negative_replenishment,all,all,1.6442318174030637,-0.6444120106957676,-2.2886438280988313,-0.0638935906721926,207528,41952,21909
sell,1,60,P2_market_cancel_raw,all,all,-0.8264474879654374,1.3657575462012093,2.192205034166647,0.06488650163865012,207528,37123,30119
sell,1,60,P3_full_raw,all,all,1.40768003241761,-0.19281108689836926,-1.6004911193159792,-0.03842569202431622,207528,55201,22053
sell,1,60,P3_depth_normalized,all,all,0.4080142754324729,0.14856065348643815,-0.2594536219460347,0.006240951741275267,207528,65654,22442
sell,1,60,inverse_depth_denominator,all,all,2.2882255306946764,-1.465436219193176,-3.7536617498878524,-0.08179869185705389,207528,25408,25046
sell,1,300,market_flow,all,all,0.8941230390780336,,,-0.0058585348476878785,203928,55980,0
sell,1,300,cancellation,all,all,0.5966634078946709,,,0.025616652885547115,203928,86679,0
sell,1,300,negative_replenishment,all,all,3.472448723610774,1.2843794764947465,-2.1880692471160277,-0.013454544402012042,203928,41195,21652
sell,1,300,P2_market_cancel_raw,all,all,-0.5688951462267872,2.8910409520679745,3.4599360982947616,0.024630627209830624,203928,36474,29610
sell,1,300,P3_full_raw,all,all,2.8873937611703724,1.8813955772471787,-1.0059981839231937,-0.0009129611366379029,203928,54239,21757
sell,1,300,P3_depth_normalized,all,all,1.4666878058627855,1.9690408859331519,0.5023530800703664,0.021511677645388295,203928,64416,22111
sell,1,300,inverse_depth_denominator,all,all,4.6684890030403166,-0.04698494951294006,-4.715473952553257,-0.03719513874065562,203928,24879,24653
sell,2,1,market_flow,all,all,-0.0239160244137029,0.0017142928611827053,0.025630317274885604,0.01837331942941762,208413,40415,31810
sell,2,1,cancellation,all,all,-0.12250442169103454,0.17957886453400035,0.3020832862250349,0.09689552255996091,208413,66164,12524
sell,2,1,negative_replenishment,all,all,0.26794388074391046,-0.12725694728372608,-0.39520082802763656,-0.1328248614448573,208413,41947,21983
sell,2,1,P2_market_cancel_raw,all,all,-0.1162107374588227,0.1600442669408601,0.2762550043996828,0.09309827728778386,208413,38486,29062
sell,2,1,P3_full_raw,all,all,0.23690215107225912,-0.10843582110550619,-0.3453379721777653,-0.11551890876279491,208413,57372,20373
sell,2,1,P3_depth_normalized,all,all,0.0868200858259898,-0.046363995872047654,-0.13318408169803744,-0.04309669439116128,208413,69086,21170
sell,2,1,inverse_depth_denominator,all,all,0.26182464090652774,-0.18563047777349587,-0.44745511868002363,-0.13297625972819427,208413,24997,25002
sell,2,5,market_flow,all,all,-0.02723554890874895,-0.015205463909137044,0.012030084999611905,0.010427805592359903,208353,40405,31801
sell,2,5,cancellation,all,all,-0.3301374134648026,0.5598165595516106,0.8899539730164132,0.13619374005343227,208353,66154,12521
sell,2,5,negative_replenishment,all,all,0.6161256164098425,-0.3793853729513335,-0.995510989361176,-0.15385320371548258,208353,41929,21982
sell,2,5,P2_market_cancel_raw,all,all,-0.32084353234839275,0.48920930419698305,0.8100528365453759,0.1309005170183366,208353,38482,29053
sell,2,5,P3_full_raw,all,all,0.50921851776256,-0.22891030343440336,-0.7381288211969633,-0.11728951648300137,208353,57349,20370
sell,2,5,P3_depth_normalized,all,all,0.1584529017485822,-0.006092215902802573,-0.16454511765138477,-0.026996498388263738,208353,69048,21166
sell,2,5,inverse_depth_denominator,all,all,0.7702815585626861,-0.4678771080587436,-1.2381586666214297,-0.16438505370605366,208353,24992,24996
sell,2,10,market_flow,all,all,-0.031852414679327985,-0.054286553030427655,-0.02243413835109967,0.003642427073928282,208278,40388,31789
sell,2,10,cancellation,all,all,-0.4648034954197781,0.8583206905152738,1.323124185935052,0.1339705736097389,208278,66138,12518
sell,2,10,negative_replenishment,all,all,0.8845534030203083,-0.5964820024275805,-1.481035405447889,-0.14643221354948358,208278,41915,21978
sell,2,10,P2_market_cancel_raw,all,all,-0.4574497135819021,0.7259617878337838,1.1834115014156859,0.12778357376164443,208278,38473,29047
sell,2,10,P3_full_raw,all,all,0.752524078344249,-0.3319453975120841,-1.084469475856333,-0.1062671566027077,208278,57327,20368
sell,2,10,P3_depth_normalized,all,all,0.2417953335635921,0.004066589332527639,-0.23772874423106446,-0.02086792078774313,208278,69015,21162
sell,2,10,inverse_depth_denominator,all,all,1.1525338415511266,-0.6722285087318152,-1.8247623502829418,-0.15790984846508072,208278,24982,24992
sell,2,30,market_flow,all,all,-0.03986646041845647,0.06794264729234453,0.107809107710801,-0.002515447912286674,207978,40326,31746
sell,2,30,cancellation,all,all,-0.5942858024212465,1.3095593145061168,1.9038451169273634,0.08603104038622847,207978,66034,12510
sell,2,30,negative_replenishment,all,all,1.2168662551117129,-0.8413944578101683,-2.0582607129218813,-0.09042733013643627,207978,41857,21959
sell,2,30,P2_market_cancel_raw,all,all,-0.7222121467156538,1.0353613588011081,1.757573505516762,0.08150873101839702,207978,38423,29012
sell,2,30,P3_full_raw,all,all,1.0768345228662537,-0.4789364476741173,-1.555770970540371,-0.061474321814441554,207978,57233,20343
sell,2,30,P3_depth_normalized,all,all,0.32516821329645,0.09739172572274561,-0.2277764875737044,-0.0008683919558426079,207978,68875,21140
sell,2,30,inverse_depth_denominator,all,all,1.6969492717398886,-1.0957065728538624,-2.7926558445937513,-0.10387303075799813,207978,24942,24939
sell,2,60,market_flow,all,all,-0.06415884756499725,0.4073503910032164,0.47150923856821364,-0.003222347736182964,207528,40242,31673
sell,2,60,cancellation,all,all,-0.5881543963286762,1.6436280563553909,2.231782452684067,0.06434593428434925,207528,65852,12492
sell,2,60,negative_replenishment,all,all,1.503509669780117,-0.7025640713940711,-2.2060737411741878,-0.0632751859689464,207528,41749,21919
sell,2,60,P2_market_cancel_raw,all,all,-0.8464071405037047,1.3185863260026824,2.1649934665063872,0.06039598342876595,207528,38331,28964
sell,2,60,P3_full_raw,all,all,1.3746020101928365,-0.43031690214075596,-1.8049189123335925,-0.040357069319595255,207528,57069,20305
sell,2,60,P3_depth_normalized,all,all,0.38275017392947586,0.23778610928715793,-0.14496406464231792,0.006972250884558302,207528,68681,21104
sell,2,60,inverse_depth_denominator,all,all,2.23416616960355,-1.2363014185326244,-3.4704675881361746,-0.07813333115059282,207528,24880,24905
sell,2,300,market_flow,all,all,0.7646841140031723,2.181560966548839,1.4168768525456668,-0.0069184045907803695,203928,39450,31102
sell,2,300,cancellation,all,all,0.4695786578104257,3.8362320070141127,3.366653349203687,0.02336502039040265,203928,64778,12303
sell,2,300,negative_replenishment,all,all,3.4818166193059885,1.138014677629826,-2.3438019416761624,-0.014199977037783576,203928,41021,21681
sell,2,300,P2_market_cancel_raw,all,all,-0.4953301129339151,2.879101834909838,3.374431947843753,0.022709980129583456,203928,37679,28489
